date,program_type,vacancies_per_day,beds_per_day,percent_vacant_per_day,year,month,day,percent_occupied_per_day
2020-10-01,Crisis Shelters,72,258,27.91,2020,10,1,72.09
2020-10-01,Transitional Independent Living (HYA),0,25,0,2020,10,1,100
2020-10-01,Transitional Independent Living (TIL),128,494,25.91,2020,10,1,74.09
2020-10-02,Crisis Shelters,71,258,27.52,2020,10,2,72.48
2020-10-02,Transitional Independent Living (HYA),2,25,8,2020,10,2,92
2020-10-02,Transitional Independent Living (TIL),129,494,26.11,2020,10,2,73.89
2020-10-03,Crisis Shelters,69,258,26.74,2020,10,3,73.26
2020-10-03,Transitional Independent Living (HYA),1,25,4,2020,10,3,96
2020-10-03,Transitional Independent Living (TIL),131,494,26.52,2020,10,3,73.48
2020-10-04,Crisis Shelters,77,258,29.84,2020,10,4,70.16
2020-10-04,Transitional Independent Living (HYA),1,25,4,2020,10,4,96
2020-10-04,Transitional Independent Living (TIL),133,494,26.92,2020,10,4,73.08
2020-10-05,Crisis Shelters,72,258,27.91,2020,10,5,72.09
2020-10-05,Transitional Independent Living (HYA),0,25,0,2020,10,5,100
2020-10-05,Transitional Independent Living (TIL),131,494,26.52,2020,10,5,73.48
2020-10-06,Crisis Shelters,70,258,27.13,2020,10,6,72.87
2020-10-06,Transitional Independent Living (HYA),0,25,0,2020,10,6,100
2020-10-06,Transitional Independent Living (TIL),129,494,26.11,2020,10,6,73.89
2020-10-07,Crisis Shelters,72,258,27.91,2020,10,7,72.09
2020-10-07,Transitional Independent Living (HYA),0,25,0,2020,10,7,100
2020-10-07,Transitional Independent Living (TIL),128,494,25.91,2020,10,7,74.09
2020-10-08,Crisis Shelters,70,258,27.13,2020,10,8,72.87
2020-10-08,Transitional Independent Living (HYA),0,25,0,2020,10,8,100
2020-10-08,Transitional Independent Living (TIL),128,494,25.91,2020,10,8,74.09
2020-10-09,Crisis Shelters,78,258,30.23,2020,10,9,69.77
2020-10-09,Transitional Independent Living (HYA),0,25,0,2020,10,9,100
2020-10-09,Transitional Independent Living (TIL),130,494,26.32,2020,10,9,73.68
2020-10-10,Crisis Shelters,79,258,30.62,2020,10,10,69.38
2020-10-10,Transitional Independent Living (HYA),0,25,0,2020,10,10,100
2020-10-10,Transitional Independent Living (TIL),131,494,26.52,2020,10,10,73.48
2020-10-11,Crisis Shelters,81,258,31.4,2020,10,11,68.6
2020-10-11,Transitional Independent Living (HYA),0,25,0,2020,10,11,100
2020-10-11,Transitional Independent Living (TIL),131,494,26.52,2020,10,11,73.48
2020-10-12,Crisis Shelters,82,258,31.78,2020,10,12,68.22
2020-10-12,Transitional Independent Living (HYA),0,25,0,2020,10,12,100
2020-10-12,Transitional Independent Living (TIL),131,494,26.52,2020,10,12,73.48
2020-10-13,Crisis Shelters,79,258,30.62,2020,10,13,69.38
2020-10-13,Transitional Independent Living (HYA),1,25,4,2020,10,13,96
2020-10-13,Transitional Independent Living (TIL),131,494,26.52,2020,10,13,73.48
2020-10-14,Crisis Shelters,81,258,31.4,2020,10,14,68.6
2020-10-14,Transitional Independent Living (HYA),1,25,4,2020,10,14,96
2020-10-14,Transitional Independent Living (TIL),128,494,25.91,2020,10,14,74.09
2020-10-15,Crisis Shelters,84,258,32.56,2020,10,15,67.44
2020-10-15,Transitional Independent Living (HYA),1,25,4,2020,10,15,96
2020-10-15,Transitional Independent Living (TIL),129,494,26.11,2020,10,15,73.89
2020-10-16,Crisis Shelters,75,258,29.07,2020,10,16,70.93
2020-10-16,Transitional Independent Living (HYA),1,25,4,2020,10,16,96
2020-10-16,Transitional Independent Living (TIL),128,494,25.91,2020,10,16,74.09
2020-10-17,Crisis Shelters,75,258,29.07,2020,10,17,70.93
2020-10-17,Transitional Independent Living (HYA),1,25,4,2020,10,17,96
2020-10-17,Transitional Independent Living (TIL),125,494,25.3,2020,10,17,74.7
2020-10-18,Crisis Shelters,71,258,27.52,2020,10,18,72.48
2020-10-18,Transitional Independent Living (HYA),1,25,4,2020,10,18,96
2020-10-18,Transitional Independent Living (TIL),125,494,25.3,2020,10,18,74.7
2020-10-19,Crisis Shelters,70,258,27.13,2020,10,19,72.87
2020-10-19,Transitional Independent Living (HYA),1,25,4,2020,10,19,96
2020-10-19,Transitional Independent Living (TIL),126,494,25.51,2020,10,19,74.49
2020-10-20,Crisis Shelters,68,258,26.36,2020,10,20,73.64
2020-10-20,Transitional Independent Living (HYA),1,25,4,2020,10,20,96
2020-10-20,Transitional Independent Living (TIL),126,494,25.51,2020,10,20,74.49
2020-10-21,Crisis Shelters,70,258,27.13,2020,10,21,72.87
2020-10-21,Transitional Independent Living (HYA),1,25,4,2020,10,21,96
2020-10-21,Transitional Independent Living (TIL),126,494,25.51,2020,10,21,74.49
2020-10-22,Crisis Shelters,68,258,26.36,2020,10,22,73.64
2020-10-22,Transitional Independent Living (HYA),1,25,4,2020,10,22,96
2020-10-22,Transitional Independent Living (TIL),123,494,24.9,2020,10,22,75.1
2020-10-23,Crisis Shelters,81,258,31.4,2020,10,23,68.6
2020-10-23,Transitional Independent Living (HYA),1,25,4,2020,10,23,96
2020-10-23,Transitional Independent Living (TIL),116,494,23.48,2020,10,23,76.52
2020-10-24,Crisis Shelters,85,258,32.95,2020,10,24,67.05
2020-10-24,Transitional Independent Living (HYA),0,25,0,2020,10,24,100
2020-10-24,Transitional Independent Living (TIL),115,494,23.28,2020,10,24,76.72
2020-10-25,Crisis Shelters,86,258,33.33,2020,10,25,66.67
2020-10-25,Transitional Independent Living (HYA),0,25,0,2020,10,25,100
2020-10-25,Transitional Independent Living (TIL),116,494,23.48,2020,10,25,76.52
2020-10-26,Crisis Shelters,83,258,32.17,2020,10,26,67.83
2020-10-26,Transitional Independent Living (HYA),0,25,0,2020,10,26,100
2020-10-26,Transitional Independent Living (TIL),116,494,23.48,2020,10,26,76.52
2020-10-27,Crisis Shelters,77,258,29.84,2020,10,27,70.16
2020-10-27,Transitional Independent Living (HYA),0,25,0,2020,10,27,100
2020-10-27,Transitional Independent Living (TIL),112,494,22.67,2020,10,27,77.33
2020-10-28,Crisis Shelters,79,258,30.62,2020,10,28,69.38
2020-10-28,Transitional Independent Living (HYA),0,25,0,2020,10,28,100
2020-10-28,Transitional Independent Living (TIL),109,494,22.06,2020,10,28,77.94
2020-10-29,Crisis Shelters,79,258,30.62,2020,10,29,69.38
2020-10-29,Transitional Independent Living (HYA),0,25,0,2020,10,29,100
2020-10-29,Transitional Independent Living (TIL),107,494,21.66,2020,10,29,78.34
2020-10-30,Crisis Shelters,78,258,30.23,2020,10,30,69.77
2020-10-30,Transitional Independent Living (HYA),1,25,4,2020,10,30,96
2020-10-30,Transitional Independent Living (TIL),105,494,21.26,2020,10,30,78.74
2020-10-31,Crisis Shelters,86,258,33.33,2020,10,31,66.67
2020-10-31,Transitional Independent Living (HYA),1,25,4,2020,10,31,96
2020-10-31,Transitional Independent Living (TIL),105,494,21.26,2020,10,31,78.74
2020-11-01,Crisis Shelters,80,258,31.01,2020,11,1,68.99
2020-11-01,Transitional Independent Living (HYA),1,25,4,2020,11,1,96
2020-11-01,Transitional Independent Living (TIL),106,494,21.46,2020,11,1,78.53999999999999
2020-11-02,Crisis Shelters,80,258,31.01,2020,11,2,68.99
2020-11-02,Transitional Independent Living (HYA),0,25,0,2020,11,2,100
2020-11-02,Transitional Independent Living (TIL),107,494,21.66,2020,11,2,78.34
2020-11-03,Crisis Shelters,71,258,27.52,2020,11,3,72.48
2020-11-03,Transitional Independent Living (HYA),0,25,0,2020,11,3,100
2020-11-03,Transitional Independent Living (TIL),106,494,21.46,2020,11,3,78.53999999999999
2020-11-04,Crisis Shelters,76,258,29.46,2020,11,4,70.53999999999999
2020-11-04,Transitional Independent Living (HYA),0,25,0,2020,11,4,100
2020-11-04,Transitional Independent Living (TIL),104,494,21.05,2020,11,4,78.95
2020-11-05,Crisis Shelters,79,258,30.62,2020,11,5,69.38
2020-11-05,Transitional Independent Living (HYA),0,25,0,2020,11,5,100
2020-11-05,Transitional Independent Living (TIL),98,494,19.84,2020,11,5,80.16
2020-11-06,Crisis Shelters,73,258,28.29,2020,11,6,71.71000000000001
2020-11-06,Transitional Independent Living (HYA),0,25,0,2020,11,6,100
2020-11-06,Transitional Independent Living (TIL),101,494,20.45,2020,11,6,79.55
2020-11-07,Crisis Shelters,78,258,30.23,2020,11,7,69.77
2020-11-07,Transitional Independent Living (HYA),0,25,0,2020,11,7,100
2020-11-07,Transitional Independent Living (TIL),102,494,20.65,2020,11,7,79.35
2020-11-08,Crisis Shelters,74,258,28.68,2020,11,8,71.32
2020-11-08,Transitional Independent Living (HYA),0,25,0,2020,11,8,100
2020-11-08,Transitional Independent Living (TIL),104,494,21.05,2020,11,8,78.95
2020-11-09,Crisis Shelters,72,258,27.91,2020,11,9,72.09
2020-11-09,Transitional Independent Living (HYA),0,25,0,2020,11,9,100
2020-11-09,Transitional Independent Living (TIL),106,494,21.46,2020,11,9,78.53999999999999
2020-11-10,Crisis Shelters,72,258,27.91,2020,11,10,72.09
2020-11-10,Transitional Independent Living (HYA),0,25,0,2020,11,10,100
2020-11-10,Transitional Independent Living (TIL),106,494,21.46,2020,11,10,78.53999999999999
2020-11-11,Crisis Shelters,78,258,30.23,2020,11,11,69.77
2020-11-11,Transitional Independent Living (HYA),0,25,0,2020,11,11,100
2020-11-11,Transitional Independent Living (TIL),105,494,21.26,2020,11,11,78.74
2020-11-12,Crisis Shelters,76,258,29.46,2020,11,12,70.53999999999999
2020-11-12,Transitional Independent Living (HYA),0,25,0,2020,11,12,100
2020-11-12,Transitional Independent Living (TIL),105,494,21.26,2020,11,12,78.74
2020-11-13,Crisis Shelters,75,258,29.07,2020,11,13,70.93
2020-11-13,Transitional Independent Living (HYA),0,25,0,2020,11,13,100
2020-11-13,Transitional Independent Living (TIL),107,494,21.66,2020,11,13,78.34
2020-11-14,Crisis Shelters,68,258,26.36,2020,11,14,73.64
2020-11-14,Transitional Independent Living (HYA),1,25,4,2020,11,14,96
2020-11-14,Transitional Independent Living (TIL),108,494,21.86,2020,11,14,78.14
2020-11-15,Crisis Shelters,70,258,27.13,2020,11,15,72.87
2020-11-15,Transitional Independent Living (HYA),1,25,4,2020,11,15,96
2020-11-15,Transitional Independent Living (TIL),110,494,22.27,2020,11,15,77.73
2020-11-16,Crisis Shelters,70,258,27.13,2020,11,16,72.87
2020-11-16,Transitional Independent Living (HYA),2,25,8,2020,11,16,92
2020-11-16,Transitional Independent Living (TIL),111,494,22.47,2020,11,16,77.53
2020-11-17,Crisis Shelters,66,258,25.58,2020,11,17,74.42
2020-11-17,Transitional Independent Living (HYA),2,25,8,2020,11,17,92
2020-11-17,Transitional Independent Living (TIL),107,494,21.66,2020,11,17,78.34
2020-11-18,Crisis Shelters,67,258,25.97,2020,11,18,74.03
2020-11-18,Transitional Independent Living (HYA),1,25,4,2020,11,18,96
2020-11-18,Transitional Independent Living (TIL),103,494,20.85,2020,11,18,79.15
2020-11-19,Crisis Shelters,70,258,27.13,2020,11,19,72.87
2020-11-19,Transitional Independent Living (HYA),0,25,0,2020,11,19,100
2020-11-19,Transitional Independent Living (TIL),104,494,21.05,2020,11,19,78.95
2020-11-20,Crisis Shelters,70,258,27.13,2020,11,20,72.87
2020-11-20,Transitional Independent Living (HYA),0,25,0,2020,11,20,100
2020-11-20,Transitional Independent Living (TIL),101,494,20.45,2020,11,20,79.55
2020-11-21,Crisis Shelters,74,258,28.68,2020,11,21,71.32
2020-11-21,Transitional Independent Living (HYA),0,25,0,2020,11,21,100
2020-11-21,Transitional Independent Living (TIL),101,494,20.45,2020,11,21,79.55
2020-11-22,Crisis Shelters,78,258,30.23,2020,11,22,69.77
2020-11-22,Transitional Independent Living (HYA),0,25,0,2020,11,22,100
2020-11-22,Transitional Independent Living (TIL),100,494,20.24,2020,11,22,79.76
2020-11-23,Crisis Shelters,77,258,29.84,2020,11,23,70.16
2020-11-23,Transitional Independent Living (HYA),0,25,0,2020,11,23,100
2020-11-23,Transitional Independent Living (TIL),102,494,20.65,2020,11,23,79.35
2020-11-24,Crisis Shelters,72,258,27.91,2020,11,24,72.09
2020-11-24,Transitional Independent Living (HYA),0,25,0,2020,11,24,100
2020-11-24,Transitional Independent Living (TIL),100,494,20.24,2020,11,24,79.76
2020-11-25,Crisis Shelters,75,258,29.07,2020,11,25,70.93
2020-11-25,Transitional Independent Living (HYA),0,25,0,2020,11,25,100
2020-11-25,Transitional Independent Living (TIL),99,494,20.04,2020,11,25,79.96000000000001
2020-11-26,Crisis Shelters,78,258,30.23,2020,11,26,69.77
2020-11-26,Transitional Independent Living (HYA),0,25,0,2020,11,26,100
2020-11-26,Transitional Independent Living (TIL),99,494,20.04,2020,11,26,79.96000000000001
2020-11-27,Crisis Shelters,78,258,30.23,2020,11,27,69.77
2020-11-27,Transitional Independent Living (HYA),0,25,0,2020,11,27,100
2020-11-27,Transitional Independent Living (TIL),101,494,20.45,2020,11,27,79.55
2020-11-28,Crisis Shelters,79,258,30.62,2020,11,28,69.38
2020-11-28,Transitional Independent Living (HYA),0,25,0,2020,11,28,100
2020-11-28,Transitional Independent Living (TIL),102,494,20.65,2020,11,28,79.35
2020-11-29,Crisis Shelters,75,258,29.07,2020,11,29,70.93
2020-11-29,Transitional Independent Living (HYA),0,25,0,2020,11,29,100
2020-11-29,Transitional Independent Living (TIL),105,494,21.26,2020,11,29,78.74
2020-11-30,Crisis Shelters,78,258,30.23,2020,11,30,69.77
2020-11-30,Transitional Independent Living (HYA),0,25,0,2020,11,30,100
2020-11-30,Transitional Independent Living (TIL),105,494,21.26,2020,11,30,78.74
2020-12-01,Crisis Shelters,72,258,27.91,2020,12,1,72.09
2020-12-01,Transitional Independent Living (HYA),2,25,8,2020,12,1,92
2020-12-01,Transitional Independent Living (TIL),105,494,21.26,2020,12,1,78.74
2020-12-02,Crisis Shelters,69,258,26.74,2020,12,2,73.26
2020-12-02,Transitional Independent Living (HYA),1,25,4,2020,12,2,96
2020-12-02,Transitional Independent Living (TIL),105,494,21.26,2020,12,2,78.74
2020-12-03,Crisis Shelters,70,258,27.13,2020,12,3,72.87
2020-12-03,Transitional Independent Living (HYA),1,25,4,2020,12,3,96
2020-12-03,Transitional Independent Living (TIL),103,494,20.85,2020,12,3,79.15
2020-12-04,Crisis Shelters,74,258,28.68,2020,12,4,71.32
2020-12-04,Transitional Independent Living (HYA),1,25,4,2020,12,4,96
2020-12-04,Transitional Independent Living (TIL),99,494,20.04,2020,12,4,79.96000000000001
2020-12-05,Crisis Shelters,74,258,28.68,2020,12,5,71.32
2020-12-05,Transitional Independent Living (HYA),1,25,4,2020,12,5,96
2020-12-05,Transitional Independent Living (TIL),96,494,19.43,2020,12,5,80.57
2020-12-06,Crisis Shelters,72,258,27.91,2020,12,6,72.09
2020-12-06,Transitional Independent Living (HYA),1,25,4,2020,12,6,96
2020-12-06,Transitional Independent Living (TIL),96,494,19.43,2020,12,6,80.57
2020-12-07,Crisis Shelters,67,258,25.97,2020,12,7,74.03
2020-12-07,Transitional Independent Living (HYA),1,25,4,2020,12,7,96
2020-12-07,Transitional Independent Living (TIL),98,494,19.84,2020,12,7,80.16
2020-12-08,Crisis Shelters,72,258,27.91,2020,12,8,72.09
2020-12-08,Transitional Independent Living (HYA),1,25,4,2020,12,8,96
2020-12-08,Transitional Independent Living (TIL),95,494,19.23,2020,12,8,80.77
2020-12-09,Crisis Shelters,74,258,28.68,2020,12,9,71.32
2020-12-09,Transitional Independent Living (HYA),1,25,4,2020,12,9,96
2020-12-09,Transitional Independent Living (TIL),95,494,19.23,2020,12,9,80.77
2020-12-10,Crisis Shelters,77,258,29.84,2020,12,10,70.16
2020-12-10,Transitional Independent Living (HYA),1,25,4,2020,12,10,96
2020-12-10,Transitional Independent Living (TIL),94,494,19.03,2020,12,10,80.97
2020-12-11,Crisis Shelters,79,258,30.62,2020,12,11,69.38
2020-12-11,Transitional Independent Living (HYA),1,25,4,2020,12,11,96
2020-12-11,Transitional Independent Living (TIL),97,494,19.64,2020,12,11,80.36
2020-12-12,Crisis Shelters,76,258,29.46,2020,12,12,70.53999999999999
2020-12-12,Transitional Independent Living (HYA),1,25,4,2020,12,12,96
2020-12-12,Transitional Independent Living (TIL),98,494,19.84,2020,12,12,80.16
2020-12-13,Crisis Shelters,78,258,30.23,2020,12,13,69.77
2020-12-13,Transitional Independent Living (HYA),1,25,4,2020,12,13,96
2020-12-13,Transitional Independent Living (TIL),98,494,19.84,2020,12,13,80.16
2020-12-14,Crisis Shelters,78,258,30.23,2020,12,14,69.77
2020-12-14,Transitional Independent Living (HYA),1,25,4,2020,12,14,96
2020-12-14,Transitional Independent Living (TIL),96,494,19.43,2020,12,14,80.57
2020-12-15,Crisis Shelters,72,258,27.91,2020,12,15,72.09
2020-12-15,Transitional Independent Living (HYA),1,25,4,2020,12,15,96
2020-12-15,Transitional Independent Living (TIL),98,494,19.84,2020,12,15,80.16
2020-12-16,Crisis Shelters,66,258,25.58,2020,12,16,74.42
2020-12-16,Transitional Independent Living (HYA),1,25,4,2020,12,16,96
2020-12-16,Transitional Independent Living (TIL),98,494,19.84,2020,12,16,80.16
2020-12-17,Crisis Shelters,72,258,27.91,2020,12,17,72.09
2020-12-17,Transitional Independent Living (HYA),1,25,4,2020,12,17,96
2020-12-17,Transitional Independent Living (TIL),100,494,20.24,2020,12,17,79.76
2020-12-18,Crisis Shelters,72,258,27.91,2020,12,18,72.09
2020-12-18,Transitional Independent Living (HYA),1,25,4,2020,12,18,96
2020-12-18,Transitional Independent Living (TIL),101,494,20.45,2020,12,18,79.55
2020-12-19,Crisis Shelters,71,258,27.52,2020,12,19,72.48
2020-12-19,Transitional Independent Living (HYA),1,25,4,2020,12,19,96
2020-12-19,Transitional Independent Living (TIL),101,494,20.45,2020,12,19,79.55
2020-12-20,Crisis Shelters,75,258,29.07,2020,12,20,70.93
2020-12-20,Transitional Independent Living (HYA),1,25,4,2020,12,20,96
2020-12-20,Transitional Independent Living (TIL),102,494,20.65,2020,12,20,79.35
2020-12-21,Crisis Shelters,74,258,28.68,2020,12,21,71.32
2020-12-21,Transitional Independent Living (HYA),1,25,4,2020,12,21,96
2020-12-21,Transitional Independent Living (TIL),103,494,20.85,2020,12,21,79.15
2020-12-22,Crisis Shelters,71,258,27.52,2020,12,22,72.48
2020-12-22,Transitional Independent Living (HYA),1,25,4,2020,12,22,96
2020-12-22,Transitional Independent Living (TIL),101,494,20.45,2020,12,22,79.55
2020-12-23,Crisis Shelters,75,258,29.07,2020,12,23,70.93
2020-12-23,Transitional Independent Living (HYA),1,25,4,2020,12,23,96
2020-12-23,Transitional Independent Living (TIL),102,494,20.65,2020,12,23,79.35
2020-12-24,Crisis Shelters,77,258,29.84,2020,12,24,70.16
2020-12-24,Transitional Independent Living (HYA),1,25,4,2020,12,24,96
2020-12-24,Transitional Independent Living (TIL),102,494,20.65,2020,12,24,79.35
2020-12-25,Crisis Shelters,74,258,28.68,2020,12,25,71.32
2020-12-25,Transitional Independent Living (HYA),1,25,4,2020,12,25,96
2020-12-25,Transitional Independent Living (TIL),102,494,20.65,2020,12,25,79.35
2020-12-26,Crisis Shelters,73,258,28.29,2020,12,26,71.71000000000001
2020-12-26,Transitional Independent Living (HYA),1,25,4,2020,12,26,96
2020-12-26,Transitional Independent Living (TIL),104,494,21.05,2020,12,26,78.95
2020-12-27,Crisis Shelters,78,258,30.23,2020,12,27,69.77
2020-12-27,Transitional Independent Living (HYA),2,25,8,2020,12,27,92
2020-12-27,Transitional Independent Living (TIL),104,494,21.05,2020,12,27,78.95
2020-12-28,Crisis Shelters,76,258,29.46,2020,12,28,70.53999999999999
2020-12-28,Transitional Independent Living (HYA),3,25,12,2020,12,28,88
2020-12-28,Transitional Independent Living (TIL),106,494,21.46,2020,12,28,78.53999999999999
2020-12-29,Crisis Shelters,76,258,29.46,2020,12,29,70.53999999999999
2020-12-29,Transitional Independent Living (HYA),4,25,16,2020,12,29,84
2020-12-29,Transitional Independent Living (TIL),104,494,21.05,2020,12,29,78.95
2020-12-30,Crisis Shelters,74,258,28.68,2020,12,30,71.32
2020-12-30,Transitional Independent Living (HYA),4,25,16,2020,12,30,84
2020-12-30,Transitional Independent Living (TIL),103,494,20.85,2020,12,30,79.15
2020-12-31,Crisis Shelters,70,258,27.13,2020,12,31,72.87
2020-12-31,Crisis Shelters (HYA),15,15,100,2020,12,31,0
2020-12-31,Transitional Independent Living (HYA),4,25,16,2020,12,31,84
2020-12-31,Transitional Independent Living (TIL),99,494,20.04,2020,12,31,79.96000000000001
2021-01-01,Crisis Shelters,69,258,26.74,2021,1,1,73.26
2021-01-01,Crisis Shelters (HYA),15,15,100,2021,1,1,0
2021-01-01,Transitional Independent Living (HYA),4,25,16,2021,1,1,84
2021-01-01,Transitional Independent Living (TIL),103,494,20.85,2021,1,1,79.15
